"activity","subject_id","domain","average_mean","average_std_dev"
"WALKING_DOWNSTAIRS",21,"tGravityAcc",0.109379887555556,-0.932210405111111
"WALKING_DOWNSTAIRS",21,"tGravityAccMag",0.245771699004444,0.264341903711111
"WALKING_DOWNSTAIRS",22,"fBodyAcc",0.0327731043703704,0.0623529992314815
"WALKING_DOWNSTAIRS",22,"fBodyAccJerk",-0.12809646212963,-0.174153792315741
"WALKING_DOWNSTAIRS",22,"fBodyAccMag",0.155526858911111,-0.0575202606055556
"WALKING_DOWNSTAIRS",22,"fBodyBodyAccJerkMag",0.0224783539805556,-0.118530349166667
"WALKING_DOWNSTAIRS",22,"fBodyBodyGyroJerkMag",-0.583510518055556,-0.697451438611111
"WALKING_DOWNSTAIRS",22,"fBodyBodyGyroMag",-0.338417326388889,-0.341863671805556
"WALKING_DOWNSTAIRS",22,"fBodyGyro",-0.271785824351852,-0.4107304305
"WALKING_DOWNSTAIRS",22,"tBodyAcc",0.0524144156974907,0.0875692337407407
"WALKING_DOWNSTAIRS",22,"tBodyAccJerk",0.0446490511388889,-0.123677111092593
"WALKING_DOWNSTAIRS",22,"tBodyAccJerkMag",-0.0179784626888889,-0.0337640982530556
"WALKING_DOWNSTAIRS",22,"tBodyAccMag",0.330999221944444,0.133267478527222
"WALKING_DOWNSTAIRS",22,"tBodyGyro",-0.0325352302805556,-0.356023452739815
"WALKING_DOWNSTAIRS",22,"tBodyGyroJerk",-0.0579458699764815,-0.421296749574074
"WALKING_DOWNSTAIRS",22,"tBodyGyroJerkMag",-0.459579670833333,-0.617659355833333
"WALKING_DOWNSTAIRS",22,"tBodyGyroMag",-0.161333309783333,-0.263921983758333
"WALKING_DOWNSTAIRS",22,"tGravityAcc",0.246968086074074,-0.931220236944444
"WALKING_DOWNSTAIRS",22,"tGravityAccMag",0.330999221944444,0.133267478527222
"WALKING_DOWNSTAIRS",23,"fBodyAcc",0.193963461108642,0.0365754060917901
"WALKING_DOWNSTAIRS",23,"fBodyAccJerk",0.0956227151981481,-0.0647528950962963
"WALKING_DOWNSTAIRS",23,"fBodyAccMag",0.364829993351852,-0.0453930349148148
"WALKING_DOWNSTAIRS",23,"fBodyBodyAccJerkMag",0.335009724333333,0.2244805035
"WALKING_DOWNSTAIRS",23,"fBodyBodyGyroJerkMag",0.0746754643666667,-0.0398573780185185
"WALKING_DOWNSTAIRS",23,"fBodyBodyGyroMag",0.150825734842593,-0.218930425944444
"WALKING_DOWNSTAIRS",23,"fBodyGyro",-0.00906019720370371,-0.220814235409877
"WALKING_DOWNSTAIRS",23,"tBodyAcc",0.0582912980556173,0.127432353818889
"WALKING_DOWNSTAIRS",23,"tBodyAccJerk",0.0314396195123457,0.0472108823246296
"WALKING_DOWNSTAIRS",23,"tBodyAccJerkMag",0.112982475627778,0.292087200087037
"WALKING_DOWNSTAIRS",23,"tBodyAccMag",0.127211137694444,0.230363964351852
"WALKING_DOWNSTAIRS",23,"tBodyGyro",-0.0159235052419753,-0.13700332291358
"WALKING_DOWNSTAIRS",23,"tBodyGyroJerk",-0.0607801625006173,-0.181411739095679
"WALKING_DOWNSTAIRS",23,"tBodyGyroJerkMag",-0.0463117766203704,0.0594908483888889
"WALKING_DOWNSTAIRS",23,"tBodyGyroMag",0.0390915481555556,0.0539972903222222
"WALKING_DOWNSTAIRS",23,"tGravityAcc",0.220003675796296,-0.931897214876543
"WALKING_DOWNSTAIRS",23,"tGravityAccMag",0.127211137694444,0.230363964351852
"WALKING_DOWNSTAIRS",24,"fBodyAcc",-0.16077745076303,-0.165217854863152
"WALKING_DOWNSTAIRS",24,"fBodyAccJerk",-0.28400011189697,-0.282709124727273
"WALKING_DOWNSTAIRS",24,"fBodyAccMag",-0.0231701626603636,-0.175291708678182
"WALKING_DOWNSTAIRS",24,"fBodyBodyAccJerkMag",-0.200830137109091,-0.0827554911536364
"WALKING_DOWNSTAIRS",24,"fBodyBodyGyroJerkMag",-0.474449925818182,-0.478030486181818
"WALKING_DOWNSTAIRS",24,"fBodyBodyGyroMag",-0.374298686727273,-0.470147270181818
"WALKING_DOWNSTAIRS",24,"fBodyGyro",-0.367410430012121,-0.52719643030303
"WALKING_DOWNSTAIRS",24,"tBodyAcc",0.0564131179350909,-0.130302062689697
"WALKING_DOWNSTAIRS",24,"tBodyAccJerk",0.0224398871813333,-0.265583386101818
"WALKING_DOWNSTAIRS",24,"tBodyAccJerkMag",-0.263106944836364,-0.143501970018182
"WALKING_DOWNSTAIRS",24,"tBodyAccMag",-0.0737699163072727,-0.0224839122854545
"WALKING_DOWNSTAIRS",24,"tBodyGyro",-0.00965442499272727,-0.469223278951515
"WALKING_DOWNSTAIRS",24,"tBodyGyroJerk",-0.0539322245854545,-0.452154075529697
"WALKING_DOWNSTAIRS",24,"tBodyGyroJerkMag",-0.497152238363636,-0.459159852363636
"WALKING_DOWNSTAIRS",24,"tBodyGyroMag",-0.304965806363636,-0.3636948774
"WALKING_DOWNSTAIRS",24,"tGravityAcc",0.227477850260606,-0.948510675212121
"WALKING_DOWNSTAIRS",24,"tGravityAccMag",-0.0737699163072727,-0.0224839122854545
"WALKING_DOWNSTAIRS",25,"fBodyAcc",-0.374907778603448,-0.276445563881034
"WALKING_DOWNSTAIRS",25,"fBodyAccJerk",-0.542777684597701,-0.540954411873563
"WALKING_DOWNSTAIRS",25,"fBodyAccMag",-0.288154787517241,-0.359437080103448
"WALKING_DOWNSTAIRS",25,"fBodyBodyAccJerkMag",-0.471642111551724,-0.502224768103448
"WALKING_DOWNSTAIRS",25,"fBodyBodyGyroJerkMag",-0.687034281206897,-0.693032409137931
"WALKING_DOWNSTAIRS",25,"fBodyBodyGyroMag",-0.485763582068966,-0.423707329706897
"WALKING_DOWNSTAIRS",25,"fBodyGyro",-0.42034250791954,-0.431210513155172
"WALKING_DOWNSTAIRS",25,"tBodyAcc",0.0543734123141954,-0.284089973341954
"WALKING_DOWNSTAIRS",25,"tBodyAccJerk",0.026593462512069,-0.52837486862069
"WALKING_DOWNSTAIRS",25,"tBodyAccJerkMag",-0.50048333137931,-0.482976929827586
"WALKING_DOWNSTAIRS",25,"tBodyAccMag",-0.22010859462069,-0.259465249913793
"WALKING_DOWNSTAIRS",25,"tBodyGyro",-1.6307623448276e-05,-0.418661041241379
"WALKING_DOWNSTAIRS",25,"tBodyGyroJerk",-0.0778935307417241,-0.613353642643678
"WALKING_DOWNSTAIRS",25,"tBodyGyroJerkMag",-0.664713625172414,-0.67960595137931
"WALKING_DOWNSTAIRS",25,"tBodyGyroMag",-0.216082565601724,-0.38216092137931
"WALKING_DOWNSTAIRS",25,"tGravityAcc",0.358665491011494,-0.942825924712644
"WALKING_DOWNSTAIRS",25,"tGravityAccMag",-0.22010859462069,-0.259465249913793
"WALKING_DOWNSTAIRS",26,"fBodyAcc",-0.0876923198673333,-0.0660494839213333
"WALKING_DOWNSTAIRS",26,"fBodyAccJerk",-0.242345028071333,-0.196354884893333
"WALKING_DOWNSTAIRS",26,"fBodyAccMag",0.075101684668,0.005749436614
"WALKING_DOWNSTAIRS",26,"fBodyBodyAccJerkMag",-0.15317202912,-0.067941075972
"WALKING_DOWNSTAIRS",26,"fBodyBodyGyroJerkMag",-0.4722007526,-0.4894973794
"WALKING_DOWNSTAIRS",26,"fBodyBodyGyroMag",-0.3345099466,-0.39299065312
"WALKING_DOWNSTAIRS",26,"fBodyGyro",-0.26347773,-0.443396129766667
"WALKING_DOWNSTAIRS",26,"tBodyAcc",0.0534063845774067,-0.040827912164
"WALKING_DOWNSTAIRS",26,"tBodyAccJerk",0.0308160145453333,-0.19795083184734
"WALKING_DOWNSTAIRS",26,"tBodyAccJerkMag",-0.1488562664,-0.111303956316
"WALKING_DOWNSTAIRS",26,"tBodyAccMag",0.114379383742,0.14700167906
"WALKING_DOWNSTAIRS",26,"tBodyGyro",-0.00963767094993333,-0.378923734686667
"WALKING_DOWNSTAIRS",26,"tBodyGyroJerk",-0.0625244593762,-0.358997584205333
"WALKING_DOWNSTAIRS",26,"tBodyGyroJerkMag",-0.4187798104,-0.463140795
"WALKING_DOWNSTAIRS",26,"tBodyGyroMag",-0.23531462282,-0.296158291686
"WALKING_DOWNSTAIRS",26,"tGravityAcc",0.3402677397,-0.943743205133333
"WALKING_DOWNSTAIRS",26,"tGravityAccMag",0.114379383742,0.14700167906
"WALKING_DOWNSTAIRS",27,"fBodyAcc",-0.0737633879628788,-0.0946083500151515
"WALKING_DOWNSTAIRS",27,"fBodyAccJerk",-0.186128097722727,-0.230093534893939
"WALKING_DOWNSTAIRS",27,"fBodyAccMag",0.149816459227273,-0.071212004425
"WALKING_DOWNSTAIRS",27,"fBodyBodyAccJerkMag",0.010857564025,-0.113625944990909
"WALKING_DOWNSTAIRS",27,"fBodyBodyGyroJerkMag",-0.46777776875,-0.502831373477273
"WALKING_DOWNSTAIRS",27,"fBodyBodyGyroMag",-0.359113724772727,-0.397984195568182
"WALKING_DOWNSTAIRS",27,"fBodyGyro",-0.281222108741667,-0.433939243204545
"WALKING_DOWNSTAIRS",27,"tBodyAcc",0.0570500153651515,-0.0568680850674242
"WALKING_DOWNSTAIRS",27,"tBodyAccJerk",0.0332546404856061,-0.18380747045
"WALKING_DOWNSTAIRS",27,"tBodyAccJerkMag",-0.115421210625,-0.0386367422818182
"WALKING_DOWNSTAIRS",27,"tBodyAccMag",0.108071382861364,0.121176277863636
"WALKING_DOWNSTAIRS",27,"tBodyGyro",-0.00781489445022727,-0.367794144575758
"WALKING_DOWNSTAIRS",27,"tBodyGyroJerk",-0.0592960676348485,-0.420188390454545
"WALKING_DOWNSTAIRS",27,"tBodyGyroJerkMag",-0.440546586136364,-0.465807533547727
"WALKING_DOWNSTAIRS",27,"tBodyGyroMag",-0.164783206536364,-0.307952089840909
"WALKING_DOWNSTAIRS",27,"tGravityAcc",0.20813126324697,-0.934286893257576
"WALKING_DOWNSTAIRS",27,"tGravityAccMag",0.108071382861364,0.121176277863636
"WALKING_DOWNSTAIRS",28,"fBodyAcc",-0.0108825750362319,-0.0712806667911594
"WALKING_DOWNSTAIRS",28,"fBodyAccJerk",-0.134953034998551,-0.196084500218116
"WALKING_DOWNSTAIRS",28,"fBodyAccMag",0.188840007695652,-0.074058597676087
"WALKING_DOWNSTAIRS",28,"fBodyBodyAccJerkMag",-0.0128823827326087,-0.0883598523695652
"WALKING_DOWNSTAIRS",28,"fBodyBodyGyroJerkMag",-0.396720714347826,-0.464722244347826
"WALKING_DOWNSTAIRS",28,"fBodyBodyGyroMag",-0.223354793921739,-0.362903836717391
"WALKING_DOWNSTAIRS",28,"fBodyGyro",-0.143829830328261,-0.351689198985507
"WALKING_DOWNSTAIRS",28,"tBodyAcc",0.0543433519471015,-0.0196074256913043
"WALKING_DOWNSTAIRS",28,"tBodyAccJerk",0.0376166458478261,-0.139088490237681
"WALKING_DOWNSTAIRS",28,"tBodyAccJerkMag",-0.0707560279130435,-0.0418872609934783
"WALKING_DOWNSTAIRS",28,"tBodyAccMag",0.104359216580435,0.135465563932609
"WALKING_DOWNSTAIRS",28,"tBodyGyro",0.00154391965007971,-0.278166674714493
"WALKING_DOWNSTAIRS",28,"tBodyGyroJerk",-0.0537692591387681,-0.308241836623188
"WALKING_DOWNSTAIRS",28,"tBodyGyroJerkMag",-0.340417305565217,-0.407132335434783
"WALKING_DOWNSTAIRS",28,"tBodyGyroMag",-0.068246324026087,-0.22448414468913
"WALKING_DOWNSTAIRS",28,"tGravityAcc",0.190639106478261,-0.940795168188406
"WALKING_DOWNSTAIRS",28,"tGravityAccMag",0.104359216580435,0.135465563932609
"WALKING_DOWNSTAIRS",29,"fBodyAcc",-0.0590861072380556,-0.104661223805556
"WALKING_DOWNSTAIRS",29,"fBodyAccJerk",-0.1824014463875,-0.255446774572917
"WALKING_DOWNSTAIRS",29,"fBodyAccMag",0.115973968158333,-0.0330868111229167
"WALKING_DOWNSTAIRS",29,"fBodyBodyAccJerkMag",0.000448896304791667,-0.0797714324854167
"WALKING_DOWNSTAIRS",29,"fBodyBodyGyroJerkMag",-0.596578626041667,-0.626675982083333
"WALKING_DOWNSTAIRS",29,"fBodyBodyGyroMag",-0.381459881875,-0.323024575098542
"WALKING_DOWNSTAIRS",29,"fBodyGyro",-0.283922976004167,-0.363387224454861
"WALKING_DOWNSTAIRS",29,"tBodyAcc",0.0600217425125,-0.0594192881423611
"WALKING_DOWNSTAIRS",29,"tBodyAccJerk",0.0167479717354167,-0.193352532466875
"WALKING_DOWNSTAIRS",29,"tBodyAccJerkMag",-0.138637624454167,-0.0307693372041667
"WALKING_DOWNSTAIRS",29,"tBodyAccMag",0.103705165666667,0.1344811501875
"WALKING_DOWNSTAIRS",29,"tBodyGyro",-0.0134309295395486,-0.327886670211111
"WALKING_DOWNSTAIRS",29,"tBodyGyroJerk",-0.0591705735204861,-0.47368199975
"WALKING_DOWNSTAIRS",29,"tBodyGyroJerkMag",-0.539174456458333,-0.59705704875
"WALKING_DOWNSTAIRS",29,"tBodyGyroMag",-0.122968108816667,-0.26740979843125
"WALKING_DOWNSTAIRS",29,"tGravityAcc",0.3214516550625,-0.908313387013889
"WALKING_DOWNSTAIRS",29,"tGravityAccMag",0.103705165666667,0.1344811501875
"WALKING_DOWNSTAIRS",30,"fBodyAcc",-0.128899343057527,-0.130462447607097
"WALKING_DOWNSTAIRS",30,"fBodyAccJerk",-0.286534873699462,-0.347583265682796
"WALKING_DOWNSTAIRS",30,"fBodyAccMag",0.00410151034354839,-0.178535173268548
"WALKING_DOWNSTAIRS",30,"fBodyBodyAccJerkMag",-0.125961400367742,-0.133124304612577
"WALKING_DOWNSTAIRS",30,"fBodyBodyGyroJerkMag",-0.617578814032258,-0.645503942419355
"WALKING_DOWNSTAIRS",30,"fBodyBodyGyroMag",-0.356772347348871,-0.252361882572581
"WALKING_DOWNSTAIRS",30,"fBodyGyro",-0.291615837200538,-0.301886709139624
"WALKING_DOWNSTAIRS",30,"tBodyAcc",0.0552580382383333,-0.100769604805376
"WALKING_DOWNSTAIRS",30,"tBodyAccJerk",0.0230006846198925,-0.296123383688172
"WALKING_DOWNSTAIRS",30,"tBodyAccJerkMag",-0.293738801622581,-0.125283184512903
"WALKING_DOWNSTAIRS",30,"tBodyAccMag",-0.0373901122469355,-0.0135771208822581
"WALKING_DOWNSTAIRS",30,"tBodyGyro",-0.0180978638882258,-0.282228646696237
"WALKING_DOWNSTAIRS",30,"tBodyGyroJerk",-0.0552119151150538,-0.551814554731183
"WALKING_DOWNSTAIRS",30,"tBodyGyroJerkMag",-0.574337006451613,-0.617662073548387
"WALKING_DOWNSTAIRS",30,"tBodyGyroMag",-0.095537320533871,-0.208267542032258
"WALKING_DOWNSTAIRS",30,"tGravityAcc",0.28669942900457,-0.918412067043011
"WALKING_DOWNSTAIRS",30,"tGravityAccMag",-0.0373901122469355,-0.0135771208822581
"WALKING_UPSTAIRS",1,"fBodyAcc",-0.342882735679245,-0.0765673745459119
"WALKING_UPSTAIRS",1,"fBodyAccJerk",-0.526264729056604,-0.523241430628931
"WALKING_UPSTAIRS",1,"fBodyAccMag",-0.352395944716981,-0.416260101509434
"WALKING_UPSTAIRS",1,"fBodyBodyAccJerkMag",-0.44265216245283,-0.533059853773585
"WALKING_UPSTAIRS",1,"fBodyBodyGyroJerkMag",-0.634665082075472,-0.693930521509434
"WALKING_UPSTAIRS",1,"fBodyBodyGyroMag",-0.325961457396226,-0.182985518264151
"WALKING_UPSTAIRS",1,"fBodyGyro",-0.421894496666667,-0.32868714172956
"WALKING_UPSTAIRS",1,"tBodyAcc",0.0447355127546541,-0.12550250965283
"WALKING_UPSTAIRS",1,"tBodyAccJerk",0.0250988308767296,-0.51057061490566
"WALKING_UPSTAIRS",1,"tBodyAccJerkMag",-0.466503446226415,-0.478991622075472
"WALKING_UPSTAIRS",1,"tBodyAccMag",-0.129927630735849,-0.324970929245283
"WALKING_UPSTAIRS",1,"tBodyGyro",-0.019087029645283,-0.349311531878616
"WALKING_UPSTAIRS",1,"tBodyGyroJerk",-0.0683646364092453,-0.607605055660377
"WALKING_UPSTAIRS",1,"tBodyGyroJerkMag",-0.59488286509434,-0.648553044339623
"WALKING_UPSTAIRS",1,"tBodyGyroMag",-0.126735589969811,-0.14861931805283
"WALKING_UPSTAIRS",1,"tGravityAcc",0.15193159781761,-0.940531890503145
"WALKING_UPSTAIRS",1,"tGravityAccMag",-0.129927630735849,-0.324970929245283
"WALKING_UPSTAIRS",2,"fBodyAcc",-0.179266153551458,-0.110082370565972
"WALKING_UPSTAIRS",2,"fBodyAccJerk",-0.323069878258333,-0.411353523194444
"WALKING_UPSTAIRS",2,"fBodyAccMag",-0.14531853915625,-0.36672824375
"WALKING_UPSTAIRS",2,"fBodyBodyAccJerkMag",-0.189511136902083,-0.2604238389625
"WALKING_UPSTAIRS",2,"fBodyBodyGyroJerkMag",-0.60079849625,-0.621820202916667
"WALKING_UPSTAIRS",2,"fBodyBodyGyroMag",-0.450612184791667,-0.438620401875
"WALKING_UPSTAIRS",2,"fBodyGyro",-0.356110274472222,-0.384729935354167
"WALKING_UPSTAIRS",2,"tBodyAcc",0.0244129258901389,-0.102823382596528
"WALKING_UPSTAIRS",2,"tBodyAccJerk",0.0280741226879861,-0.345172397733333
"WALKING_UPSTAIRS",2,"tBodyAccJerkMag",-0.321268911041667,-0.21738939458125
"WALKING_UPSTAIRS",2,"tBodyAccMag",-0.107322679520833,-0.205977045295833
"WALKING_UPSTAIRS",2,"tBodyGyro",-0.00698072367708333,-0.356515729101389
"WALKING_UPSTAIRS",2,"tBodyGyroJerk",-0.0566023063805556,-0.525980553958333
"WALKING_UPSTAIRS",2,"tBodyGyroJerkMag",-0.572816438541667,-0.597291719166667
"WALKING_UPSTAIRS",2,"tBodyGyroMag",-0.219713472958333,-0.377532167604167
"WALKING_UPSTAIRS",2,"tGravityAcc",0.0595380964111111,-0.912059750138889
"WALKING_UPSTAIRS",2,"tGravityAccMag",-0.107322679520833,-0.205977045295833
"WALKING_UPSTAIRS",3,"fBodyAcc",-0.325102718537853,-0.214723375206215
"WALKING_UPSTAIRS",3,"fBodyAccJerk",-0.479840462603333,-0.497781299067797
"WALKING_UPSTAIRS",3,"fBodyAccMag",-0.315866079491525,-0.447994369152542
"WALKING_UPSTAIRS",3,"fBodyBodyAccJerkMag",-0.412920898474576,-0.48060920220339
"WALKING_UPSTAIRS",3,"fBodyBodyGyroJerkMag",-0.716877778644068,-0.740033436271186
"WALKING_UPSTAIRS",3,"fBodyBodyGyroMag",-0.514211583728814,-0.445181802430508
"WALKING_UPSTAIRS",3,"fBodyGyro",-0.482337850531073,-0.533988196045198
"WALKING_UPSTAIRS",3,"tBodyAcc",0.0394480228583051,-0.223749986785876
"WALKING_UPSTAIRS",3,"tBodyAccJerk",0.034411193159096,-0.472865564451412
"WALKING_UPSTAIRS",3,"tBodyAccJerkMag",-0.436901159491525,-0.439020591694915
"WALKING_UPSTAIRS",3,"tBodyAccMag",-0.184014895,-0.333597432542373
"WALKING_UPSTAIRS",3,"tBodyGyro",-0.0151723350016949,-0.510369804514124
"WALKING_UPSTAIRS",3,"tBodyGyroJerk",-0.0684553026570622,-0.61882628299435
"WALKING_UPSTAIRS",3,"tBodyGyroJerkMag",-0.658861401355932,-0.718028040338983
"WALKING_UPSTAIRS",3,"tBodyGyroMag",-0.347321812220339,-0.408886653186441
"WALKING_UPSTAIRS",3,"tGravityAcc",0.112579442372881,-0.921112149435028
"WALKING_UPSTAIRS",3,"tGravityAccMag",-0.184014895,-0.333597432542373
"WALKING_UPSTAIRS",4,"fBodyAcc",-0.31208438485,-0.206587160915705
"WALKING_UPSTAIRS",4,"fBodyAccJerk",-0.468738922927308,-0.491353263532051
"WALKING_UPSTAIRS",4,"fBodyAccMag",-0.276825498230769,-0.301005898461538
"WALKING_UPSTAIRS",4,"fBodyBodyAccJerkMag",-0.397406285,-0.497324087307692
"WALKING_UPSTAIRS",4,"fBodyBodyGyroJerkMag",-0.740749226346154,-0.794209483076923
"WALKING_UPSTAIRS",4,"fBodyBodyGyroMag",-0.575794072115385,-0.552489628846154
"WALKING_UPSTAIRS",4,"fBodyGyro",-0.468714977051282,-0.465968828333333
"WALKING_UPSTAIRS",4,"tBodyAcc",0.041558937212859,-0.21458691037141
"WALKING_UPSTAIRS",4,"tBodyAccJerk",0.0276339662153846,-0.462842171519231
"WALKING_UPSTAIRS",4,"tBodyAccJerkMag",-0.400922254807692,-0.437261477884615
"WALKING_UPSTAIRS",4,"tBodyAccMag",-0.153703935357692,-0.212012300480769
"WALKING_UPSTAIRS",4,"tBodyGyro",0.012603578624359,-0.455475886794872
"WALKING_UPSTAIRS",4,"tBodyGyroJerk",-0.0809241934224359,-0.643542047115385
"WALKING_UPSTAIRS",4,"tBodyGyroJerkMag",-0.686978374423077,-0.755270457692308
"WALKING_UPSTAIRS",4,"tBodyGyroMag",-0.299779407884615,-0.510974134423077
"WALKING_UPSTAIRS",4,"tGravityAcc",0.265829182698718,-0.933830235961538
"WALKING_UPSTAIRS",4,"tGravityAccMag",-0.153703935357692,-0.212012300480769
"WALKING_UPSTAIRS",5,"fBodyAcc",-0.182021900326241,-0.042985741529078
"WALKING_UPSTAIRS",5,"fBodyAccJerk",-0.364420285326241,-0.333154902339007
"WALKING_UPSTAIRS",5,"fBodyAccMag",-0.169261525,-0.254091927148936
"WALKING_UPSTAIRS",5,"fBodyBodyAccJerkMag",-0.264674938957447,-0.378616675957447
"WALKING_UPSTAIRS",5,"fBodyBodyGyroJerkMag",-0.571344138723404,-0.572485019787234
"WALKING_UPSTAIRS",5,"fBodyBodyGyroMag",-0.392564530851064,-0.440445051914894
"WALKING_UPSTAIRS",5,"fBodyGyro",-0.306675178766667,-0.428516660070922
"WALKING_UPSTAIRS",5,"tBodyAcc",0.0428203468282269,-0.0565467657652482
"WALKING_UPSTAIRS",5,"tBodyAccJerk",0.0226554771369504,-0.329097403070922
"WALKING_UPSTAIRS",5,"tBodyAccJerkMag",-0.247403476914894,-0.310186545957447
"WALKING_UPSTAIRS",5,"tBodyAccMag",0.0435562021989362,-0.136736383765957
"WALKING_UPSTAIRS",5,"tBodyGyro",-0.0117440525680851,-0.383046473950355
"WALKING_UPSTAIRS",5,"tBodyGyroJerk",-0.0841696014003546,-0.406407209758865
"WALKING_UPSTAIRS",5,"tBodyGyroJerkMag",-0.47348816787234,-0.557988065531915
"WALKING_UPSTAIRS",5,"tBodyGyroMag",-0.235516929306383,-0.354687870212766
"WALKING_UPSTAIRS",5,"tGravityAcc",0.215891909773262,-0.925170422907801
"WALKING_UPSTAIRS",5,"tGravityAccMag",0.0435562021989362,-0.136736383765957
"WALKING_UPSTAIRS",6,"fBodyAcc",-0.153506654190196,-0.0759613233353595
"WALKING_UPSTAIRS",6,"fBodyAccJerk",-0.305706326724837,-0.258490057421569
"WALKING_UPSTAIRS",6,"fBodyAccMag",-0.0819479396203922,-0.222161433666667
"WALKING_UPSTAIRS",6,"fBodyBodyAccJerkMag",-0.169868234496078,-0.177734840922353
"WALKING_UPSTAIRS",6,"fBodyBodyGyroJerkMag",-0.45923633377451,-0.455937719019608
"WALKING_UPSTAIRS",6,"fBodyBodyGyroMag",-0.230627015078431,-0.318173892545098
"WALKING_UPSTAIRS",6,"fBodyGyro",-0.163710999602614,-0.337954928196078
"WALKING_UPSTAIRS",6,"tBodyAcc",0.0396347926022222,-0.07145947214
"WALKING_UPSTAIRS",6,"tBodyAccJerk",0.0244806728006536,-0.260843769668562
"WALKING_UPSTAIRS",6,"tBodyAccJerkMag",-0.207379799254902,-0.169970363039216
"WALKING_UPSTAIRS",6,"tBodyAccMag",0.0177790974433333,-0.0791508842176471
"WALKING_UPSTAIRS",6,"tBodyGyro",-0.0207384929561438,-0.273891268976471
"WALKING_UPSTAIRS",6,"tBodyGyroJerk",-0.056217663177451,-0.281357401853856
"WALKING_UPSTAIRS",6,"tBodyGyroJerkMag",-0.342895367921569,-0.440079851313725
"WALKING_UPSTAIRS",6,"tBodyGyroMag",-0.12912124415098,-0.199893710196078
"WALKING_UPSTAIRS",6,"tGravityAcc",0.184812912101961,-0.926165486797386
"WALKING_UPSTAIRS",6,"tGravityAccMag",0.0177790974433333,-0.0791508842176471
"WALKING_UPSTAIRS",7,"fBodyAcc",-0.345083656993464,-0.2486026362
"WALKING_UPSTAIRS",7,"fBodyAccJerk",-0.52449602627451,-0.531028312352941
"WALKING_UPSTAIRS",7,"fBodyAccMag",-0.378618761568627,-0.415307106666667
"WALKING_UPSTAIRS",7,"fBodyBodyAccJerkMag",-0.45478324745098,-0.497441363137255
"WALKING_UPSTAIRS",7,"fBodyBodyGyroJerkMag",-0.673327281960784,-0.704090967843137
"WALKING_UPSTAIRS",7,"fBodyBodyGyroMag",-0.533982945882353,-0.444994481882353
"WALKING_UPSTAIRS",7,"fBodyGyro",-0.453319958627451,-0.447221488941176
"WALKING_UPSTAIRS",7,"tBodyAcc",0.0257911112379085,-0.255566007546405
"WALKING_UPSTAIRS",7,"tBodyAccJerk",0.0238593623686275,-0.514286382614379
"WALKING_UPSTAIRS",7,"tBodyAccJerkMag",-0.458695232352941,-0.471265710980392
"WALKING_UPSTAIRS",7,"tBodyAccMag",-0.198074437978431,-0.33474460745098
"WALKING_UPSTAIRS",7,"tBodyGyro",-0.000677552083202615,-0.428610036352941
"WALKING_UPSTAIRS",7,"tBodyGyroJerk",-0.0687792483372549,-0.656746858169935
"WALKING_UPSTAIRS",7,"tBodyGyroJerkMag",-0.661969771960784,-0.67642807254902
"WALKING_UPSTAIRS",7,"tBodyGyroMag",-0.239099165627451,-0.418144852156863
"WALKING_UPSTAIRS",7,"tGravityAcc",0.0580653020915033,-0.918091072810458
"WALKING_UPSTAIRS",7,"tGravityAccMag",-0.198074437978431,-0.33474460745098
"WALKING_UPSTAIRS",8,"fBodyAcc",0.00802354679268293,0.087960887802439
"WALKING_UPSTAIRS",8,"fBodyAccJerk",-0.204242770629268,-0.27522236040813
"WALKING_UPSTAIRS",8,"fBodyAccMag",-0.13026451905122,-0.409282851707317
"WALKING_UPSTAIRS",8,"fBodyBodyAccJerkMag",-0.131850567460976,-0.379266499780488
"WALKING_UPSTAIRS",8,"fBodyBodyGyroJerkMag",-0.46327057804878,-0.575733290731707
"WALKING_UPSTAIRS",8,"fBodyBodyGyroMag",-0.229610952609756,-0.183325647134146
"WALKING_UPSTAIRS",8,"fBodyGyro",-0.062482906397561,-0.064877651203252
"WALKING_UPSTAIRS",8,"tBodyAcc",0.0385055061544715,0.0994146124422764
"WALKING_UPSTAIRS",8,"tBodyAccJerk",0.0093479603700813,-0.215495728286179
"WALKING_UPSTAIRS",8,"tBodyAccJerkMag",-0.141494613465854,-0.228296364146341
"WALKING_UPSTAIRS",8,"tBodyAccMag",0.121026629195122,-0.227200254219512
"WALKING_UPSTAIRS",8,"tBodyGyro",-0.0279851609056911,-0.0321999919747967
"WALKING_UPSTAIRS",8,"tBodyGyroJerk",-0.0789247631634146,-0.420037674715447
"WALKING_UPSTAIRS",8,"tBodyGyroJerkMag",-0.400664014146341,-0.493975031707317
"WALKING_UPSTAIRS",8,"tBodyGyroMag",0.166447991,-0.109327923829268
"WALKING_UPSTAIRS",8,"tGravityAcc",0.125573422147154,-0.911291428943089
"WALKING_UPSTAIRS",8,"tGravityAccMag",0.121026629195122,-0.227200254219512
"WALKING_UPSTAIRS",9,"fBodyAcc",-0.377489724741497,-0.303846216134694
"WALKING_UPSTAIRS",9,"fBodyAccJerk",-0.541889684353742,-0.531788662993197
"WALKING_UPSTAIRS",9,"fBodyAccMag",-0.372890348979592,-0.509929461428571
"WALKING_UPSTAIRS",9,"fBodyBodyAccJerkMag",-0.419533108571429,-0.484935752040816
